"","ID","livebirths","ALB","AFB","ALBna","age","agesq","year","wealth","wealthz","mobility","subsist","population","edu","contra","propag","proppast","propcult","propHG","proplab","propfish","propagz","proppastz","propcultz","propHGz","proplabz","propfishz","unitpropcult","unitpropHG","unitproplab","unitpropag","unitproppast","unitpropfish","unitpropcultz","unitpropHGz","unitproplabz","unitpropagz","unitproppastz","unitpropfishz","residence","income","market","occ1","occ2","partocc","land","livestock","dietpropmarket","dietpropHG","dietpropfarm","dietpropfish","dietproppast","urban","residencesub","agediff","ageissue","age1","agediff1","ageissue2","propagmax","propcultmax","propfishmax","proppastmax","propHGmax","proplabmax","propfarmmax","occmax","subred","dietprop"
"1","A541031",0,NA,NA,NA,17,289,2014,0.17,-1.60174421930415,1,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,"village",0,"low",NA,NA,NA,0,0,NA,NA,NA,NA,0,"transition","farm",NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,"HG",NA
"2","A54431",1,19.33,19.33,NA,24.33,591.9489,2014,0.32,-1.48013586130667,1,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,"village",0,"low",NA,NA,NA,0,0,NA,NA,NA,NA,0,"transition","farm",5,0,24.33,5,0,0,NA,NA,0,NA,NA,NA,NA,"HG",NA
"3","A54434",3,23.666666667,14,NA,26,676,2014,NA,NA,0,"HG","Agta",0,"0",0,0,0.166666666666667,0.5,0.333333333333333,0,0,0,0.303970842277291,0.844337751119093,0.17723597456289,-1.02502484077961,0.0833333333333333,0.25,0.284313725490196,0,0,0.382352941176471,-0.0965767799702532,0.103415280817196,0.255772982046918,0,0,-0.232603288598581,"village",0,"low",NA,NA,NA,0,0,NA,NA,NA,NA,0,"transition","farm",2.333333333,0,26,2.333333333,0,0,0.166666666666667,0,0,0.5,0.333333333333333,0.166666666666667,NA,"HG",NA
"4","A54439",2,19.166666667,17.333333333,NA,20,400,2014,0.43,-1.39095639877518,0,"HG","Agta",0,"0",0,0,0.25,0,0.75,0,0,0,0.695550677710401,-0.710686284614282,1.40932678989891,-1.02502484077961,0.196428571428571,0.0357142857142857,0.660714285714286,0,0,0.107142857142857,0.465093535352398,-0.634588261214507,1.61267699026518,0,0,-1.01775385018451,"village",0,"low",NA,NA,NA,0,0,NA,NA,NA,NA,0,"transition","farm",0.833333332999999,0,20,0.833333332999999,0,0,0.25,0,0,0,0.75,0.25,NA,"HG",NA
"5","A54446",0,NA,NA,NA,54,2916,2014,1,-0.928844638384757,0,"HG","Agta",0,"0",0,0,0,0.333333333333333,0.666666666666667,0,0,0,-0.479188828588927,0.325996405874635,1.16290862683171,-1.02502484077961,0,0.333333333333333,0.666666666666667,0,0,0,-0.510439117576417,0.390416658273969,1.63413500713933,0,0,-1.32342315278667,"village",0,"low",NA,NA,NA,0,0,NA,NA,NA,NA,0,"transition","farm",NA,NA,NA,NA,0,0,0,0,0,0.333333333333333,0.666666666666667,0,NA,"HG",NA
"6","A54450",4,24.16,17.743333333,NA,24.16,583.7056,2014,0.54,-1.3017769362437,0,"HG","Agta",0,"0",0,0,0.125,0.125,0.625,0.125,0,0,0.108180924560737,-0.321930275680938,1.0396995452981,-0.701561674652228,0.0625,0.244318181818182,0.630681818181818,0,0,0.0625,-0.200042364371794,0.0838470050815067,1.50441154149106,0,0,-1.14511605960208,"village",0,"low",NA,NA,NA,0,0,NA,NA,NA,NA,0,"transition","farm",0,0,24.16,0,0,0,0.125,0.125,0,0.125,0.625,0.125,NA,"HG",NA
"7","A54453",1,21.25,21.25,NA,22.25,495.0625,2014,NA,NA,1,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,"village",0,"low",NA,NA,NA,0,0,NA,NA,NA,NA,0,"transition","farm",1,0,22.25,1,0,0,NA,NA,0,NA,NA,NA,NA,"HG",NA
"8","A54462",12,48.416666667,24.58333333,48.416666667,51,2601,2014,0.68,-1.18827580211272,0,"HG","Agta",0,"0",0,0,0.285714285714286,0.0714285714285714,0.5,0.142857142857143,0,0,0.863370607181733,-0.488539993795228,0.670072300697298,-0.655352650919745,0.30952380952381,0.119047619047619,0.333333333333333,0,0,0.238095238095238,1.02676385067505,-0.347586883757734,0.432486062186971,0,0,-0.644158035892988,"village",0,"low",NA,NA,NA,0,0,NA,NA,NA,NA,0,"transition","farm",2.583333333,0,51,2.583333333,0,0,0.285714285714286,0.142857142857143,0,0.0714285714285714,0.5,0.285714285714286,NA,"HG",NA
"9","A58619",10,42.75,24.33333333,NA,43,1849,2014,4.57,1.96543428195528,1,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0.444444444444444,0.333333333333333,0,0,0,0.222222222222222,1.69682668298979,0.390416658273969,-0.769162882765386,0,0,-0.689442377019233,"village",0,"low",NA,NA,NA,9.884,0,0,0.555555555555556,0.333333333333333,0.111111111111111,0,"transition","farm",0.25,0,43,0.25,0,0,0.444444444444444,0.222222222222222,0,0.333333333333333,0,0.444444444444444,NA,"HG",1
"10","A58620",0,NA,NA,NA,19,361,2014,4.57,1.96543428195528,1,"HG","Agta",0,"0",0,0,0,0,0,1,0,0,-0.479188828588927,-0.710686284614282,-0.808436677705925,1.56268048823946,0,0,0,0,0,1,-0.510439117576417,-0.757588851553124,-0.769162882765386,0,0,1.52949033816679,"village",0,"low",NA,NA,NA,9.884,0,0,0.555555555555556,0.333333333333333,0.111111111111111,0,"transition","farm",NA,NA,NA,NA,0,0,0,1,0,0,0,0,NA,"HG",1
"11","A62541",5,29.333333333,18.41666667,NA,30,900,2014,0.18,-1.59363699543765,0,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,"village",0,"low",NA,NA,NA,4.942,0,NA,NA,NA,NA,0,"transition","farm",0.666666667000001,0,30,0.666666667000001,0,0,NA,NA,0,NA,NA,NA,NA,"HG",NA
"12","A62547",9,37.416666667,21.83333333,NA,39,1521,2014,1.66,-0.393767863195842,0,"HG","Agta",0,"0",0,0,0,0,1,0,0,0,-0.479188828588927,-0.710686284614282,2.14858127910052,-1.02502484077961,0,0.1875,0.625,0,0,0.1875,-0.510439117576417,-0.111835752275384,1.48392888902028,0,0,-0.788501873232895,"village",0,"low",NA,NA,NA,0,0,NA,NA,NA,NA,0,"transition","farm",1.583333333,0,39,1.583333333,0,0,0,0,0,0,1,0,NA,"HG",NA
"13","A62548",0,NA,NA,NA,17,289,2014,1.66,-0.393767863195842,1,"HG","Agta",0,"0",0,0,0.214285714285714,0,0.785714285714286,0,0,0,0.527730748239068,-0.710686284614282,1.51493457407057,-1.02502484077961,0.214285714285714,0,0.785714285714286,0,0,0,0.55377832198229,-0.757588851553124,2.06329534462231,0,0,-1.32342315278667,"village",0,"low",NA,NA,NA,0,0,NA,NA,NA,NA,0,"transition","farm",NA,NA,NA,NA,0,0,0.214285714285714,0,0,0,0.785714285714286,0.214285714285714,NA,"HG",NA
"14","A62557",5,34.333333333,25.41666667,NA,38,1444,2014,1.2,-0.766700161054783,0,"HG","Agta",0,"0",0,0,0.5,0,0.5,0,0,0,1.87029018400973,-0.710686284614282,0.670072300697298,-1.02502484077961,0.5,0,0.5,0,0,0,1.97273490806057,-0.757588851553124,1.03331053466315,0,0,-1.32342315278667,"village",0,"low",NA,NA,NA,0,0,NA,NA,NA,NA,0,"transition","farm",3.666666667,0,38,3.666666667,0,0,0.5,0,0,0,0.5,0.5,NA,"HG",NA
"15","A62564",6,41,14,41,41,1681,2014,2.06,-0.069478908535894,0,"HG","Agta",0,"0",0,0,0.375,0.125,0.5,0,0,0,1.28292043086006,-0.321930275680938,0.670072300697298,-1.02502484077961,0.220833333333333,0.4625,0.316666666666667,0,0,0,0.586296077079917,0.835268793331968,0.372403614939353,0,0,-1.32342315278667,"village",0,"low",NA,NA,NA,7.413,0,NA,NA,NA,NA,0,"transition","farm",0,0,41,0,0,0,0.375,0,0,0.125,0.5,0.375,NA,"HG",NA
"16","A62576",0,NA,NA,NA,19,361,2014,2.32,0.141308911993072,0,"HG","Agta",0,"0",0,0,0.444444444444444,0,0.555555555555556,0,0,0,1.60923696038766,-0.710686284614282,0.834351076075434,-1.02502484077961,0.444444444444444,0,0.555555555555556,0,0,0,1.69682668298979,-0.757588851553124,1.23358535882188,0,0,-1.32342315278667,"village",0,"low",NA,NA,NA,4.942,0,NA,NA,NA,NA,0,"transition","farm",NA,NA,NA,NA,0,0,0.444444444444444,0,0,0,0.555555555555556,0.444444444444444,NA,"HG",NA
"17","A642158",0,NA,NA,NA,19.4,376.36,2014,NA,NA,1,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,"village",0,"low",NA,NA,NA,4.942,0,NA,NA,NA,NA,0,"transition","farm",NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,"HG",NA
"18","A642159",7,NA,NA,NA,39,1521,2014,NA,NA,1,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,"village",0,"low",NA,NA,NA,4.942,0,NA,NA,NA,NA,0,"transition","farm",NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,"HG",NA
"19","A64377",9,38.083333333,16.16666667,NA,39,1521,2014,NA,NA,0,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,"village",0,"low",NA,NA,NA,0,0,NA,NA,NA,NA,0,"transition","farm",0.916666667000001,0,39,0.916666667000001,0,0,NA,NA,0,NA,NA,NA,NA,"HG",NA
"20","A64379",1,NA,NA,NA,21,441,2014,NA,NA,1,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,"village",0,"low",NA,NA,NA,0,0,NA,NA,NA,NA,0,"transition","farm",NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,"HG",NA
"21","A64385",6,31.25,22,NA,33,1089,2014,NA,NA,0,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,"village",0,"low",NA,NA,NA,0,0,NA,NA,NA,NA,0,"transition","farm",1.75,0,33,1.75,0,0,NA,NA,0,NA,NA,NA,NA,"HG",NA
"22","A64390",6,35.453333333,21.20333333,NA,37.37,1396.5169,2014,NA,NA,0,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,"village",35,"low",NA,NA,NA,6.1775,0,NA,NA,NA,NA,0,"transition","farm",1.91666666699999,0,37.37,1.91666666699999,0,0,NA,NA,0,NA,NA,NA,NA,"HG",NA
"23","A64397",8,NA,NA,NA,33,1089,2014,NA,NA,0,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,"village",0,"low",NA,NA,NA,0,0,NA,NA,NA,NA,0,"transition","farm",NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,"HG",NA
"24","A64407",5,27.116666667,19.866666667,NA,28.7,823.69,2014,NA,NA,0,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,"village",0,"low",NA,NA,NA,0,0,NA,NA,NA,NA,0,"transition","farm",1.583333333,0,28.7,1.583333333,0,0,NA,NA,0,NA,NA,NA,NA,"HG",NA
"25","A64413",8,37,15.66666667,37,66,4356,2014,NA,NA,0,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,"village",0,"low",NA,NA,NA,0,0,NA,NA,NA,NA,0,"transition","farm",29,0,66,29,0,0,NA,NA,0,NA,NA,NA,NA,"HG",NA
"26","A64414",5,31.83,20.41333333,31.83,33.83,1144.4689,2014,NA,NA,0,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,"village",0,"low",NA,NA,NA,0,0,NA,NA,NA,NA,0,"transition","farm",2,0,33.83,2,0,0,NA,NA,0,NA,NA,NA,NA,"HG",NA
"27","A65339",2,25.75,23.5,NA,27,729,2014,NA,NA,NA,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,"village",0,"low",NA,NA,NA,0,0,NA,NA,NA,NA,0,"transition","farm",1.25,0,27,1.25,0,0,NA,NA,0,NA,NA,NA,NA,"HG",NA
"28","A65343",7,45.75,27.58333333,45.75,48,2304,2014,NA,NA,1,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,"village",0,"low",NA,NA,NA,4.942,0,NA,NA,NA,NA,0,"transition","farm",2.25,0,48,2.25,0,0,NA,NA,0,NA,NA,NA,NA,"HG",NA
"29","A65345",0,NA,NA,NA,20,400,2014,NA,NA,1,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,"village",0,"low",NA,NA,NA,4.942,0,NA,NA,NA,NA,0,"transition","farm",NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,"HG",NA
"30","A66002",7,37.333333333,25,NA,38,1444,2014,2.71,0.457490642786522,0,"HG","Agta",0,"0",0,0,0,0,0.0833333333333333,0.916666666666667,0,0,-0.479188828588927,-0.710686284614282,-0.562018514638721,1.34703837748787,0,0,0.0416666666666667,0,0,0.958333333333333,-0.510439117576417,-0.757588851553124,-0.618956764646341,0,0,1.4106189427104,"village",50,"low",NA,NA,NA,2.471,0,0,0,0.564102564102564,0.435897435897436,0,"transition","farm",0.666666667000001,0,38,0.666666667000001,0,0,0,0.916666666666667,0,0,0.0833333333333333,0,NA,"HG",1
"31","A66010",0,NA,NA,NA,23,529,2014,2.9,0.611527896249997,0,"HG","Agta",0,"0",0,0,0,0,0.166666666666667,0.833333333333333,0,0,-0.479188828588927,-0.710686284614282,-0.315600351571517,1.13139626673628,0,0,0.166666666666667,0,0,0.833333333333333,-0.510439117576417,-0.757588851553124,-0.168338410289207,0,0,1.05400475634122,"village",0,"low",NA,NA,NA,6.1775,0,0.0294117647058824,0.0294117647058824,0.529411764705882,0.411764705882353,0,"transition","farm",NA,NA,NA,NA,0,0,0,0.833333333333333,0,0,0.166666666666667,0,NA,"HG",1
"32","A66014",5,48.5,33.33,48.5,58,3364,2014,2.9,0.611527896249997,0,"HG","Agta",0,"0",0,0,0,0,0.5,0.5,0,0,-0.479188828588927,-0.710686284614282,0.670072300697298,0.268827823729923,0,0,0.25,0,0,0.75,-0.510439117576417,-0.757588851553124,0.132073825948882,0,0,0.816261965428427,"village",0,"low",NA,NA,NA,6.1775,0,0.0294117647058824,0.0294117647058824,0.529411764705882,0.411764705882353,0,"transition","farm",9.5,0,58,9.5,0,0,0,0.5,0,0,0.5,0,NA,"HG",1
"33","A66017",7,39.166666667,22.66666667,NA,42,1764,2014,3.24,0.887173507710953,0,"HG","Agta",0,"0",0,0,0,0,0,1,0,0,-0.479188828588927,-0.710686284614282,-0.808436677705925,1.56268048823946,0,0,0,0,0,1,-0.510439117576417,-0.757588851553124,-0.769162882765386,0,0,1.52949033816679,"village",500,"low",NA,NA,NA,12.355,0,0,0.0555555555555556,0.5,0.444444444444444,0,"transition","farm",2.833333333,0,42,2.833333333,0,0,0,1,0,0,0,0,NA,"HG",1
"34","A66026",5,24.783333333,16.45,NA,26.45,699.6025,2014,2.7,0.449383418920023,0,"HG","Agta",0,"0",0,0,0,0,1,0,0,0,-0.479188828588927,-0.710686284614282,2.14858127910052,-1.02502484077961,0,0.0625,0.6875,0,0,0.25,-0.510439117576417,-0.542337818460544,1.70923806619885,0,0,-0.610194780048304,"village",0,"low",NA,NA,NA,0,0,0.0652173913043478,0,0.565217391304348,0.369565217391304,0,"transition","farm",1.666666667,0,26.45,1.666666667,0,0,0,0,0,0,1,0,NA,"HG",1
"35","A66030",4,31.333333333,22.916666667,NA,32,1024,2014,3.11,0.78177959744647,0,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,0,0,0,0,0,4.45590893369755,-0.757588851553124,-0.769162882765386,0,0,-1.32342315278667,"village",100,"low",NA,NA,NA,0,0,NA,NA,NA,NA,0,"transition","farm",0.666666667000001,0,32,0.666666667000001,0,0,1,0,0,0,0,1,NA,"HG",NA
"36","A66035",1,18.51,18.51,NA,19.91,396.4081,2014,2.43,0.230488374524558,0,"HG","Agta",0,"0",0,0,0,0,0.666666666666667,0.333333333333333,0,0,-0.479188828588927,-0.710686284614282,1.16290862683171,-0.162456397773255,0,0,0.333333333333333,0,0,0.666666666666667,-0.510439117576417,-0.757588851553124,0.432486062186971,0,0,0.578519174515638,"village",0,"low",NA,NA,NA,2.471,0,0,0.027027027027027,0.540540540540541,0.432432432432432,0,"transition","farm",1.4,0,19.91,1.4,0,0,0,0.333333333333333,0,0,0.666666666666667,0,NA,"HG",1
"37","A66041",4,22.583333333,15.75,NA,25,625,2014,2.64,0.400740075721031,0,"HG","Agta",0,"0",0,0,0,0.25,0.25,0.5,0,0,-0.479188828588927,0.0668257332524055,-0.0691821885043136,0.268827823729923,0.0454545454545455,0.125,0.261363636363636,0,0,0.568181818181818,-0.284696024336691,-0.327086785367964,0.173039130890439,0,0,0.297550421618706,"village",100,"low",NA,NA,NA,2.471,0,0.0263157894736842,0.131578947368421,0.657894736842105,0.184210526315789,0,"transition","farm",2.416666667,0,25,2.416666667,0,0,0,0.5,0,0.25,0.25,0,NA,"HG",0.999999999999999
"38","A66047",2,21.33,18.66666667,21.33,45,2025,2014,2.71,0.457490642786522,0,"HG","Agta",0,"0",0,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,1.08713051314351,-0.710686284614282,0.17723597456289,-0.162456397773255,0.238095238095238,0,0.380952380952381,0,0,0.380952380952381,0.672024704155479,-0.757588851553124,0.604150197180165,0,0,-0.236598965756779,"village",20,"low",NA,NA,NA,9.884,0,0.027027027027027,0.027027027027027,0.675675675675676,0.27027027027027,0,"transition","farm",23.67,0,45,23.67,0,0,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0.333333333333333,NA,"HG",1
"39","A66161",3,19.333333333,17.833333333,NA,20,400,2014,2.05,-0.0775861324023929,0,"HG","Agta",0,"0",0,0,0,0,0.5,0.5,0,0,-0.479188828588927,-0.710686284614282,0.670072300697298,0.268827823729923,0,0,0.25,0,0,0.75,-0.510439117576417,-0.757588851553124,0.132073825948882,0,0,0.816261965428427,"village",0,"low",NA,NA,NA,1.2355,0,0.0465116279069767,0.116279069767442,0.558139534883721,0.27906976744186,0,"transition","farm",0.666666667000001,0,20,0.666666667000001,0,0,0,0.5,0,0,0.5,0,NA,"HG",1
"40","A66164",1,16.333333333,16.333333333,NA,17,289,2014,1.76,-0.312695624530855,2,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,"village",500,"low",NA,NA,NA,7.413,0,0.0714285714285714,0.0571428571428571,0.671428571428571,0.2,0,"transition","farm",0.666666667000001,0,17,0.666666667000001,0,0,NA,NA,0,NA,NA,NA,NA,"HG",1
"41","A66169",7,44.33333333,29,44.33333333,61,3721,2014,1.6,-0.442411206394834,0,"HG","Agta",0,"0",0,0,1,0,0,0,0,0,4.21976919660839,-0.710686284614282,-0.808436677705925,-1.02502484077961,0.833333333333333,0,0,0,0,0.166666666666667,3.62818425848522,-0.757588851553124,-0.769162882765386,0,0,-0.847937570961092,"village",20,"low",NA,NA,NA,1.2355,0,0.075,0.1,0.6,0.225,0,"transition","farm",16.66666667,0,61,16.66666667,0,0,1,0,0,0,0,1,NA,"HG",1
"42","A67049",9,35.083333333,18,NA,36,1296,2014,2.18,0.0278077778620906,1,"HG","Agta",0,"0",0,0,0,0,0.333333333333333,0.666666666666667,0,0,-0.479188828588927,-0.710686284614282,0.17723597456289,0.700112045233102,0,0,0.166666666666667,0,0,0.833333333333333,-0.510439117576417,-0.757588851553124,-0.168338410289207,0,0,1.05400475634121,"camp",500,"low",NA,NA,NA,0,0,0.0303030303030303,0.0303030303030303,0.575757575757576,0.363636363636364,0,"rural","HG",0.916666667000001,0,36,0.916666667000001,0,0,0,0.666666666666667,0,0,0.333333333333333,0,NA,"HG",1
"43","A67056",1,21.333333333,21.333333333,NA,22,484,2014,NA,NA,1,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,"camp",300,"low",NA,NA,NA,1.2355,0,0.0645161290322581,0,0.580645161290323,0.354838709677419,0,"rural","HG",0.666666667000001,0,22,0.666666667000001,0,0,NA,NA,0,NA,NA,NA,NA,"HG",1
"44","A67062",2,22,17.583333333,NA,22,484,2014,NA,NA,1,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,0,0,1,-0.510439117576417,-0.757588851553124,-0.769162882765386,0,0,1.52949033816679,"camp",NA,"low",NA,NA,NA,NA,0,NA,NA,NA,NA,0,"rural","HG",0,0,22,0,0,0,0,1,0,0,0,0,NA,"HG",NA
"45","A67072",3,21,15.5,NA,23,529,2014,2.42,0.222381150658059,2,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,"camp",NA,"low",NA,NA,NA,NA,0,0.08,0,0.64,0.28,0,"rural","HG",2,0,23,2,0,0,NA,NA,0,NA,NA,NA,NA,"HG",1
"46","A67079",6,28.5,16,NA,30,900,2014,2.19,0.0359150017285891,1,"HG","Agta",0,"0",0,0,0,0,1,0,0,0,-0.479188828588927,-0.710686284614282,2.14858127910052,-1.02502484077961,0,0,0.863636363636364,0,0,0.136363636363636,-0.510439117576417,-0.757588851553124,2.34420029279299,0,0,-0.934389494929379,"camp",300,"low",NA,NA,NA,1.2355,0,0.0645161290322581,0,0.580645161290323,0.354838709677419,0,"rural","HG",1.5,0,30,1.5,0,0,0,0,0,0,1,0,NA,"HG",1
"47","A67086",3,24,19.083333333,NA,24,576,2014,1.43,-0.580234012125313,1,"HG","Agta",0,"0",0,0,0.333333333333333,0,0,0.666666666666667,0,0,1.08713051314351,-0.710686284614282,-0.808436677705925,0.700112045233102,0.333333333333333,0,0,0,0,0.666666666666667,1.14501023284824,-0.757588851553124,-0.769162882765386,0,0,0.578519174515638,"camp",0,"low",NA,NA,NA,1.2355,0,0.037037037037037,0.037037037037037,0.592592592592593,0.333333333333333,0,"rural","HG",0,0,24,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0.333333333333333,NA,"HG",1
"48","A67088",6,43,24.75,43,51,2601,2014,1.41,-0.59644845985831,1,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,"camp",0,"low",NA,NA,NA,7.413,0,0,0.0769230769230769,0.538461538461538,0.384615384615385,0,"rural","HG",8,0,51,8,0,0,NA,NA,0,NA,NA,NA,NA,"HG",1
"49","A67096",9,45.666666667,31.66666667,45.666666667,55,3025,2014,2.42,0.222381150658059,1,"HG","Agta",0,"0",0,0,0.2,0,0.4,0.4,0,0,0.460602776450535,-0.710686284614282,0.374370505016653,0.0100572908280162,0.2,0,0.4,0,0,0.4,0.482830492678376,-0.757588851553124,0.672815851177442,0,0,-0.182257756405284,"camp",NA,"low",NA,NA,NA,NA,0,0.08,0,0.64,0.28,0,"rural","HG",9.333333333,0,55,9.333333333,0,0,0.2,0.4,0,0,0.4,0.2,NA,"HG",1
"50","A67113",10,38.83333333,13.75,38.83333333,49,2401,2014,1.9,-0.199194490399873,1,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,"camp",100,"low",NA,NA,NA,2.471,0,0,0.135135135135135,0.513513513513513,0.351351351351351,0,"rural","HG",10.16666667,0,49,10.16666667,0,0,NA,NA,0,NA,NA,NA,NA,"HG",0.999999999999999
"51","A671208",5,NA,NA,NA,80,6400,2014,1.9,-0.199194490399873,1,"HG","Agta",0,"0",0,0,0,0,1,0,0,0,-0.479188828588927,-0.710686284614282,2.14858127910052,-1.02502484077961,0,0,1,0,0,0,-0.510439117576417,-0.757588851553124,2.83578395209168,0,0,-1.32342315278667,"camp",100,"low",NA,NA,NA,2.471,0,0,0.135135135135135,0.513513513513513,0.351351351351351,0,"rural","HG",NA,NA,NA,NA,NA,0,0,0,0,0,1,0,NA,"HG",0.999999999999999
"52","A67121",3,23.416666667,16.666666667,NA,24,576,2014,1.59,-0.450518430261333,1,"HG","Agta",0,"0",0,0,0,0,1,0,0,0,-0.479188828588927,-0.710686284614282,2.14858127910052,-1.02502484077961,0,0,0.607142857142857,0,0,0.392857142857143,-0.510439117576417,-0.757588851553124,1.41955483839784,0,0,-0.202635709912095,"camp",100,"low",NA,NA,NA,0,0,0.105263157894737,0.0526315789473684,0.605263157894737,0.236842105263158,0,"rural","HG",0.583333332999999,0,24,0.583333332999999,0,0,0,0,0,0,1,0,NA,"HG",1
"53","A671215",10,42.5,21,42.5,50,2500,2014,2.1,-0.0370500130698991,2,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,"camp",5,"low",NA,NA,NA,1.2355,0,0.05,0.05,0.6,0.3,0,"rural","HG",7.5,0,50,7.5,0,0,NA,NA,0,NA,NA,NA,NA,"HG",1
"54","A671216",0,NA,NA,NA,15,225,2014,2.1,-0.0370500130698991,2,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,"camp",5,"low",NA,NA,NA,1.2355,0,0.05,0.05,0.6,0.3,0,"rural","HG",NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,"HG",1
"55","A671219",2,24.333333333,22,NA,25,625,2014,0.77,-1.11531078731423,2,"HG","Agta",0,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,"camp",0,"low",NA,NA,NA,0,0,0,0,0.5,0.5,0,"rural","HG",0.666666667000001,0,25,0.666666667000001,0,0,NA,NA,0,NA,NA,NA,NA,"HG",1
